geo_state,geo_county,rucc_code
va,portsmouth_city,1
va,radford_city,3
va,richmond_city,1
va,roanoke_city,2
va,salem_city,2
va,staunton_city,3
va,suffolk_city,1
va,virginia_beach_city,1
va,waynesboro_city,3
va,williamsburg_city,1
va,winchester_city,3
wa,adams_county,6
wa,asotin_county,3
wa,benton_county,2
wa,chelan_county,3
wa,clallam_county,5
wa,clark_county,1
wa,columbia_county,3
wa,cowlitz_county,3
wa,douglas_county,3
wa,ferry_county,9
wa,franklin_county,2
wa,garfield_county,8
wa,grant_county,5
wa,grays_harbor_county,4
wa,island_county,4
wa,jefferson_county,6
wa,king_county,1
wa,kitsap_county,2
wa,kittitas_county,4
wa,klickitat_county,6
wa,lewis_county,4
wa,lincoln_county,8
wa,mason_county,4
wa,okanogan_county,6
wa,pacific_county,7
wa,pend_oreille_county,2
wa,pierce_county,1
wa,san_juan_county,9
wa,skagit_county,3
wa,skamania_county,1
wa,snohomish_county,1
wa,spokane_county,2
wa,stevens_county,2
wa,thurston_county,2
wa,wahkiakum_county,8
wa,walla_walla_county,3
wa,whatcom_county,3
wa,whitman_county,4
wa,yakima_county,3
wv,barbour_county,6
wv,berkeley_county,2
wv,boone_county,3
wv,braxton_county,8
wv,brooke_county,3
wv,cabell_county,2
wv,calhoun_county,8
wv,clay_county,3
wv,doddridge_county,9
wv,fayette_county,3
wv,gilmer_county,7
wv,grant_county,7
wv,greenbrier_county,6
wv,hampshire_county,3
wv,hancock_county,3
wv,hardy_county,6
wv,harrison_county,5
wv,jackson_county,6
wv,jefferson_county,1
wv,kanawha_county,3
wv,lewis_county,7
wv,lincoln_county,2
wv,logan_county,6
wv,mcdowell_county,7
wv,marion_county,4
wv,marshall_county,3
wv,mason_county,6
wv,mercer_county,4
wv,mineral_county,3
wv,mingo_county,7
wv,monongalia_county,3
wv,monroe_county,8
wv,morgan_county,8
wv,nicholas_county,6
wv,ohio_county,3
wv,pendleton_county,8
wv,pleasants_county,6
wv,pocahontas_county,9
wv,preston_county,3
wv,putnam_county,2
wv,raleigh_county,3
wv,randolph_county,7
wv,ritchie_county,8
wv,roane_county,6
wv,summers_county,6
wv,taylor_county,6
wv,tucker_county,8
wv,tyler_county,9
wv,upshur_county,7
wv,wayne_county,2
wv,webster_county,9
wv,wetzel_county,6
wv,wirt_county,3
wv,wood_county,3
wv,wyoming_county,6
wi,adams_county,8
wi,ashland_county,7
wi,barron_county,6
wi,bayfield_county,8
wi,brown_county,2
wi,buffalo_county,8
wi,burnett_county,8
wi,calumet_county,3
wi,chippewa_county,3
wi,clark_county,6
wi,columbia_county,2
wi,crawford_county,7
wi,dane_county,2
wi,dodge_county,4
wi,door_county,6
wi,douglas_county,2
wi,dunn_county,6
wi,eau_claire_county,3
wi,florence_county,9
wi,fond_du_lac_county,3
wi,forest_county,9
wi,grant_county,6
wi,green_county,2
wi,green_lake_county,6
wi,iowa_county,2
wi,iron_county,9
wi,jackson_county,6
wi,jefferson_county,4
wi,juneau_county,7
wi,kenosha_county,1
wi,kewaunee_county,2
wi,la_crosse_county,3
wi,lafayette_county,8
wi,langlade_county,6
wi,lincoln_county,6
wi,manitowoc_county,4
wi,marathon_county,3
wi,marinette_county,6
wi,marquette_county,8
wi,menominee_county,8
wi,milwaukee_county,1
wi,monroe_county,6
wi,oconto_county,2
wi,oneida_county,7
wi,outagamie_county,3
wi,ozaukee_county,1
wi,pepin_county,8
wi,pierce_county,1
wi,polk_county,6
wi,portage_county,4
wi,price_county,9
wi,racine_county,3
wi,richland_county,6
wi,rock_county,3
wi,rusk_county,6
wi,st_croix_county,1
wi,sauk_county,4
wi,sawyer_county,7
wi,shawano_county,6
wi,sheboygan_county,3
wi,taylor_county,6
wi,trempealeau_county,6
wi,vernon_county,6
wi,vilas_county,9
wi,walworth_county,4
wi,washburn_county,7
wi,washington_county,1
wi,waukesha_county,1
wi,waupaca_county,6
wi,waushara_county,6
wi,winnebago_county,3
wi,wood_county,4
wy,albany_county,4
wy,big_horn_county,9
wy,campbell_county,5
wy,carbon_county,7
wy,converse_county,6
wy,crook_county,9
wy,fremont_county,7
wy,goshen_county,7
wy,hot_springs_county,7
wy,johnson_county,7
wy,laramie_county,3
wy,lincoln_county,7
wy,natrona_county,3
wy,niobrara_county,9
wy,park_county,7
wy,platte_county,7
wy,sheridan_county,7
wy,sublette_county,9
wy,sweetwater_county,5
wy,teton_county,7
wy,uinta_county,7
wy,washakie_county,7
wy,weston_county,7
pr,adjuntas_municipio,6
pr,aguada_municipio,2
pr,aguadilla_municipio,2
pr,aguas_buenas_municipio,1
pr,aibonito_municipio,1
pr,anasco_municipio,2
pr,arecibo_municipio,3
pr,arroyo_municipio,3
pr,barceloneta_municipio,1
pr,barranquitas_municipio,1
pr,bayamon_municipio,1
pr,cabo_rojo_municipio,3
pr,caguas_municipio,1
pr,camuy_municipio,3
pr,canovanas_municipio,1
pr,carolina_municipio,1
pr,catano_municipio,1
pr,cayey_municipio,1
pr,ceiba_municipio,1
pr,ciales_municipio,1
pr,cidra_municipio,1
pr,coamo_municipio,4
pr,comerio_municipio,1
pr,corozal_municipio,1
pr,culebra_municipio,9
pr,dorado_municipio,1
pr,fajardo_municipio,1
pr,florida_municipio,1
pr,guanica_municipio,2
pr,guayama_municipio,3
pr,guayanilla_municipio,2
pr,guaynabo_municipio,1
pr,gurabo_municipio,1
pr,hatillo_municipio,3
pr,hormigueros_municipio,3
pr,humacao_municipio,1
pr,isabela_municipio,2
pr,jayuya_municipio,6
pr,juana_diaz_municipio,2
pr,juncos_municipio,1
pr,lajas_municipio,3
pr,lares_municipio,2
pr,las_marias_municipio,6
pr,las_piedras_municipio,1
pr,loiza_municipio,1
pr,luquillo_municipio,1
pr,manati_municipio,1
pr,maricao_municipio,6
pr,maunabo_municipio,1
pr,mayaguez_municipio,3
pr,moca_municipio,2
pr,morovis_municipio,1
pr,naguabo_municipio,1
pr,naranjito_municipio,1
pr,orocovis_municipio,1
pr,patillas_municipio,3
pr,penuelas_municipio,2
pr,ponce_municipio,2
pr,quebradillas_municipio,3
pr,rincon_municipio,2
pr,rio_grande_municipio,1
pr,sabana_grande_municipio,3
pr,salinas_municipio,4
pr,san_german_municipio,3
pr,san_juan_municipio,1
pr,san_lorenzo_municipio,1
pr,san_sebastian_municipio,2
pr,santa_isabel_municipio,4
pr,toa_alta_municipio,1
pr,toa_baja_municipio,1
pr,trujillo_alto_municipio,1
pr,utuado_municipio,2
pr,vega_alta_municipio,1
pr,vega_baja_municipio,1
pr,vieques_municipio,7
pr,villalba_municipio,2
pr,yabucoa_municipio,1
pr,yauco_municipio,2
