zip,state_abbrev,county_code
78723,tx,453
78724,tx,453
78725,tx,453
78726,tx,453
78727,tx,453
78727,tx,491
78728,tx,491
78728,tx,453
78729,tx,453
78729,tx,491
78730,tx,453
78731,tx,453
78732,tx,453
78733,tx,453
78734,tx,453
78735,tx,453
78736,tx,453
78736,tx,209
78737,tx,209
78737,tx,453
78738,tx,209
78738,tx,453
78739,tx,453
78739,tx,209
78741,tx,453
78742,tx,453
78744,tx,453
78745,tx,453
78746,tx,453
78747,tx,453
78748,tx,453
78749,tx,453
78750,tx,491
78750,tx,453
78751,tx,453
78752,tx,453
78753,tx,453
78754,tx,453
78755,tx,453
78756,tx,453
78757,tx,453
78758,tx,453
78759,tx,453
78759,tx,491
78760,tx,453
78761,tx,453
78762,tx,453
78763,tx,453
78764,tx,453
78765,tx,453
78766,tx,453
78767,tx,453
78768,tx,453
78772,tx,453
78774,tx,453
78778,tx,453
78779,tx,453
78799,tx,453
78801,tx,385
78801,tx,463
78802,tx,463
78827,tx,127
78828,tx,385
78828,tx,137
78829,tx,507
78830,tx,127
78832,tx,271
78833,tx,137
78833,tx,385
78833,tx,463
78834,tx,507
78834,tx,127
78836,tx,127
78837,tx,465
78838,tx,463
78839,tx,507
78839,tx,127
78840,tx,465
78840,tx,137
78841,tx,465
78842,tx,465
78843,tx,465
78847,tx,465
78850,tx,325
78851,tx,443
78852,tx,323
78853,tx,323
78860,tx,323
78861,tx,325
78870,tx,463
78871,tx,465
78872,tx,507
78873,tx,385
78877,tx,323
78877,tx,271
78879,tx,385
78880,tx,137
78880,tx,385
78881,tx,463
78883,tx,019
78884,tx,019
78884,tx,325
78884,tx,463
78885,tx,019
78886,tx,325
78931,tx,015
78932,tx,477
78932,tx,149
78933,tx,089
78933,tx,015
78934,tx,089
78934,tx,149
78935,tx,149
78935,tx,089
78938,tx,149
78940,tx,089
78940,tx,149
78940,tx,015
78941,tx,149
78941,tx,285
78941,tx,177
78941,tx,021
78942,tx,287
78942,tx,149
78942,tx,021
78943,tx,089
78944,tx,015
78945,tx,287
78945,tx,149
78946,tx,149
78946,tx,287
78946,tx,477
78947,tx,287
78947,tx,331
78948,tx,287
78949,tx,149
78950,tx,089
78950,tx,149
78950,tx,015
78951,tx,089
78952,tx,149
78953,tx,055
78953,tx,021
78954,tx,015
78954,tx,149
78956,tx,285
78956,tx,089
78956,tx,149
78957,tx,149
78957,tx,021
78959,tx,021
78959,tx,149
78959,tx,177
78959,tx,055
78960,tx,149
78962,tx,149
78962,tx,089
78963,tx,149
79001,tx,117
79001,tx,359
79002,tx,179
79003,tx,483
79005,tx,357
79005,tx,295
79007,tx,233
79008,tx,233
79009,tx,369
79010,tx,359
79011,tx,483
79011,tx,211
79012,tx,375
79013,tx,341
79014,tx,483
79014,tx,211
79014,tx,295
79015,tx,381
79015,tx,117
79016,tx,381
79018,tx,205
79018,tx,341
79019,tx,011
79019,tx,381
79021,tx,189
79022,tx,111
79022,tx,341
79022,tx,421
79022,tx,205
79024,tx,295
79025,tx,117
79027,tx,069
79027,tx,279
79029,tx,421
79029,tx,341
79029,tx,205
79031,tx,017
79031,tx,279
79031,tx,069
79032,tx,189
79033,tx,357
79034,tx,295
79035,tx,369
79035,tx,117
79035,tx,069
79036,tx,233
79036,tx,065
79036,tx,341
79039,tx,011
79039,tx,065
79039,tx,179
79040,tx,421
79040,tx,195
79041,tx,189
79042,tx,011
79042,tx,437
79042,tx,069
79042,tx,381
79043,tx,279
79043,tx,189
79043,tx,069
79044,tx,205
79045,tx,117
79045,tx,069
79046,tx,295
79051,tx,111
79052,tx,069
79052,tx,437
79053,tx,369
79054,tx,179
79056,tx,295
79057,tx,129
79057,tx,179
79057,tx,483
79057,tx,087
79058,tx,375
79058,tx,341
79059,tx,179
79059,tx,393
79061,tx,179
79061,tx,211
79061,tx,483
79062,tx,195
79062,tx,233
79063,tx,069
79064,tx,279
79064,tx,189
79065,tx,393
79065,tx,129
79065,tx,179
79066,tx,179
79068,tx,065
79068,tx,375
79070,tx,393
79070,tx,357
79070,tx,295
79072,tx,189
79073,tx,189
79078,tx,233
79079,tx,087
79079,tx,483
79080,tx,233
79080,tx,065
79081,tx,393
79081,tx,195
79081,tx,233
79081,tx,357
79082,tx,279
79083,tx,341
79083,tx,233
79083,tx,195
79084,tx,421
79084,tx,111
79085,tx,069
79086,tx,341
79086,tx,421
79087,tx,111
79088,tx,045
79088,tx,437
79088,tx,069
79091,tx,381
79092,tx,117
79092,tx,359
79093,tx,357
79094,tx,011
79094,tx,437
79094,tx,381
79095,tx,075
79095,tx,087
79096,tx,483
79097,tx,065
79097,tx,179
79098,tx,381
79098,tx,359
79098,tx,117
79098,tx,375
79101,tx,375
79102,tx,375
79103,tx,375
79103,tx,381
79104,tx,375
79105,tx,375
79106,tx,375
79106,tx,381
79107,tx,375
79108,tx,375
79108,tx,065
79109,tx,375
79109,tx,381
79110,tx,381
79111,tx,375
79114,tx,381
79116,tx,375
79117,tx,375
79118,tx,011
79118,tx,381
79118,tx,375
79119,tx,375
79119,tx,381
79120,tx,375
79121,tx,381
79121,tx,375
79124,tx,381
79124,tx,375
79159,tx,375
79201,tx,345
79201,tx,075
79201,tx,101
79201,tx,191
79220,tx,125
79221,tx,153
79223,tx,101
79225,tx,197
79225,tx,487
79226,tx,191
79226,tx,045
79226,tx,011
79226,tx,129
79227,tx,275
79227,tx,155
79229,tx,125
79230,tx,087
79230,tx,075
79231,tx,153
79233,tx,191
79234,tx,345
79235,tx,345
79235,tx,153
79235,tx,107
79236,tx,269
79237,tx,129
79239,tx,191
79240,tx,129
79241,tx,345
79241,tx,153
79243,tx,125
79243,tx,107
79244,tx,345
79245,tx,087
79245,tx,075
79245,tx,191
79247,tx,487
79247,tx,197
79248,tx,101
79248,tx,269
79248,tx,155
79250,tx,189
79251,tx,087
79252,tx,197
79252,tx,101
79255,tx,345
79255,tx,045
79255,tx,191
79256,tx,345
79256,tx,125
79257,tx,045
79258,tx,153
79259,tx,191
79259,tx,075
79261,tx,191
79261,tx,045
79311,tx,303
79311,tx,189
79312,tx,279
79313,tx,303
79313,tx,219
79313,tx,279
79314,tx,079
79316,tx,445
79322,tx,107
79323,tx,501
79323,tx,165
79324,tx,017
79325,tx,369
79325,tx,017
79326,tx,279
79329,tx,303
79330,tx,169
79331,tx,305
79331,tx,317
79331,tx,115
79336,tx,079
79336,tx,219
79339,tx,279
79339,tx,219
79342,tx,165
79343,tx,303
79343,tx,107
79344,tx,017
79345,tx,305
79345,tx,445
79346,tx,079
79346,tx,017
79347,tx,069
79347,tx,369
79347,tx,017
79347,tx,279
79350,tx,303
79351,tx,033
79351,tx,115
79351,tx,305
79353,tx,219
79355,tx,445
79355,tx,501
79356,tx,169
79356,tx,305
79356,tx,107
79356,tx,033
79357,tx,107
79358,tx,219
79358,tx,303
79359,tx,501
79359,tx,445
79359,tx,165
79360,tx,165
79360,tx,501
79363,tx,303
79363,tx,219
79364,tx,169
79364,tx,303
79364,tx,305
79364,tx,107
79366,tx,303
79367,tx,219
79369,tx,279
79370,tx,125
79370,tx,107
79371,tx,279
79371,tx,017
79372,tx,219
79373,tx,305
79373,tx,445
79376,tx,445
79376,tx,501
79377,tx,115
79378,tx,445
79379,tx,079
79380,tx,219
79381,tx,305
79381,tx,303
79382,tx,303
79383,tx,305
79401,tx,303
79402,tx,303
79403,tx,303
79404,tx,303
79406,tx,303
79407,tx,303
79407,tx,219
79408,tx,303
79409,tx,303
79410,tx,303
79411,tx,303
79412,tx,303
79413,tx,303
79414,tx,303
79415,tx,303
79416,tx,303
79423,tx,303
79423,tx,305
79424,tx,303
79430,tx,303
79452,tx,303
79453,tx,303
79464,tx,303
79490,tx,303
79491,tx,303
79493,tx,303
79499,tx,303
79501,tx,253
79502,tx,433
79503,tx,253
79503,tx,207
79504,tx,417
79504,tx,059
79505,tx,275
79506,tx,353
79506,tx,081
79508,tx,441
79510,tx,083
79510,tx,059
79511,tx,033
79511,tx,227
79512,tx,415
79512,tx,335
79516,tx,415
79517,tx,415
79517,tx,033
79518,tx,263
79519,tx,399
79519,tx,441
79519,tx,083
79520,tx,151
79520,tx,253
79521,tx,207
79521,tx,253
79525,tx,253
79526,tx,151
79526,tx,415
79527,tx,415
79527,tx,033
79528,tx,263
79528,tx,433
79529,tx,275
79530,tx,441
79530,tx,399
79532,tx,415
79532,tx,335
79532,tx,353
79533,tx,207
79533,tx,253
79533,tx,417
79534,tx,151
79535,tx,353
79536,tx,253
79536,tx,353
79536,tx,441
79537,tx,353
79538,tx,083
79538,tx,399
79539,tx,207
79540,tx,433
79541,tx,059
79541,tx,441
79543,tx,151
79544,tx,207
79545,tx,151
79545,tx,353
79545,tx,335
79545,tx,415
79546,tx,433
79546,tx,151
79546,tx,415
79547,tx,207
79548,tx,207
79549,tx,415
79549,tx,263
79553,tx,207
79553,tx,253
79556,tx,353
79556,tx,151
79560,tx,253
79560,tx,151
79561,tx,151
79561,tx,353
79561,tx,441
79561,tx,253
79562,tx,441
79563,tx,441
79565,tx,335
79566,tx,399
79566,tx,441
79567,tx,441
79567,tx,399
79601,tx,417
79601,tx,441
79601,tx,059
79601,tx,253
79602,tx,059
79602,tx,441
79603,tx,441
79604,tx,441
79605,tx,441
79606,tx,441
79607,tx,441
79608,tx,441
79697,tx,441
79698,tx,441
79699,tx,441
79701,tx,329
79702,tx,329
79703,tx,329
79704,tx,329
79705,tx,329
79705,tx,317
79706,tx,329
79707,tx,329
79707,tx,135
79708,tx,329
79710,tx,329
79711,tx,329
79712,tx,329
79713,tx,033
79713,tx,115
79714,tx,003
79718,tx,389
79719,tx,475
79720,tx,227
79720,tx,173
79730,tx,371
79731,tx,103
79733,tx,227
79734,tx,243
79735,tx,443
79735,tx,371
79738,tx,033
79739,tx,173
79739,tx,383
79740,tx,371
79741,tx,135
79742,tx,475
79743,tx,371
79744,tx,371
79745,tx,495
79748,tx,227
79749,tx,317
79752,tx,461
79754,tx,301
79755,tx,461
79756,tx,475
79758,tx,329
79758,tx,135
79759,tx,135
79760,tx,135
79761,tx,135
79762,tx,135
79763,tx,135
79764,tx,135
79765,tx,329
79765,tx,135
79766,tx,103
79766,tx,135
79766,tx,329
79768,tx,135
79769,tx,135
79770,tx,389
79772,tx,389
79776,tx,135
79777,tx,475
79778,tx,461
79780,tx,389
79781,tx,371
79782,tx,317
79782,tx,329
79783,tx,317
79785,tx,389
79788,tx,475
79789,tx,495
79821,tx,141
79830,tx,043
79832,tx,043
79834,tx,043
79835,tx,141
79836,tx,141
79837,tx,229
79838,tx,141
79839,tx,229
79842,tx,043
79843,tx,377
79845,tx,377
79846,tx,377
79847,tx,109
79847,tx,229
79848,tx,443
79849,tx,141
79851,tx,229
79852,tx,043
79853,tx,141
79854,tx,243
79855,tx,109
79901,tx,141
79902,tx,141
79903,tx,141
79904,tx,141
79905,tx,141
79906,tx,141
79907,tx,141
79908,tx,141
79910,tx,141
79911,tx,141
79912,tx,141
79913,tx,141
79914,tx,141
79915,tx,141
79916,tx,141
79917,tx,141
79918,tx,141
79922,tx,141
79923,tx,141
79924,tx,141
79925,tx,141
79926,tx,141
79927,tx,141
79928,tx,141
79929,tx,141
79930,tx,141
79931,tx,141
79932,tx,141
79934,tx,141
79935,tx,141
79936,tx,141
79937,tx,141
79938,tx,141
79938,tx,229
79940,tx,141
79941,tx,141
79942,tx,141
79943,tx,141
79944,tx,141
79945,tx,141
79946,tx,141
79947,tx,141
79948,tx,141
79949,tx,141
79950,tx,141
79951,tx,141
79952,tx,141
79953,tx,141
79954,tx,141
79955,tx,141
79968,tx,141
79995,tx,141
79996,tx,141
79997,tx,141
80001,co,059
80002,co,001
80002,co,059
80003,co,059
80003,co,001
80004,co,059
80005,co,059
80006,co,059
80007,co,059
80010,co,031
80010,co,001
80010,co,005
80011,co,005
80011,co,001
80012,co,005
80012,co,031
80013,co,005
80014,co,031
80014,co,005
80015,co,005
80016,co,035
80016,co,005
80017,co,005
80018,co,005
80019,co,005
80019,co,001
80020,co,001
80020,co,013
80020,co,059
80020,co,014
80021,co,013
80021,co,059
80021,co,014
80022,co,001
80022,co,031
80023,co,001
80023,co,014
80024,co,001
80025,co,013
80026,co,013
80027,co,014
80027,co,013
80030,co,001
80031,co,059
80031,co,001
80033,co,031
80033,co,059
80034,co,059
80035,co,001
80036,co,001
80037,co,001
80038,co,014
80040,co,001
80041,co,005
80042,co,001
80044,co,005
80045,co,001
80045,co,005
80046,co,005
80047,co,005
80101,co,039
80102,co,001
80102,co,005
80102,co,039
80103,co,005
80103,co,001
80104,co,035
80105,co,039
80105,co,005
80105,co,001
80106,co,035
80106,co,039
80106,co,041
80107,co,039
80107,co,035
80108,co,035
80109,co,035
80110,co,005
80110,co,031
80111,co,031
80111,co,005
80112,co,035
80112,co,005
80113,co,005
80113,co,031
80116,co,035
80116,co,039
80117,co,039
80118,co,041
80118,co,035
80120,co,005
80121,co,005
80122,co,005
80123,co,059
80123,co,031
80123,co,005
80124,co,035
80125,co,059
80125,co,035
80126,co,035
80126,co,005
80127,co,031
80127,co,059
80128,co,005
80128,co,059
80129,co,035
80129,co,005
80130,co,035
80131,co,035
80132,co,041
80133,co,041
80134,co,039
80134,co,035
80135,co,059
80135,co,035
80135,co,119
80136,co,001
80136,co,005
80137,co,001
80137,co,005
80138,co,035
80138,co,039
80138,co,005
80150,co,005
80151,co,005
80155,co,005
80160,co,005
80161,co,005
80162,co,059
80163,co,035
80165,co,005
80166,co,005
80201,co,031
80202,co,031
80203,co,031
80204,co,059
80204,co,031
80205,co,031
80206,co,031
80207,co,031
80208,co,031
80209,co,031
80210,co,031
80210,co,005
80211,co,031
80212,co,001
80212,co,031
80212,co,059
80214,co,031
80214,co,059
80215,co,059
80216,co,001
80216,co,031
80217,co,031
80218,co,031
80219,co,031
80220,co,005
80220,co,031
80220,co,001
80221,co,001
80221,co,031
80222,co,031
80222,co,005
80223,co,031
80224,co,031
80224,co,005
80225,co,059
80226,co,031
80226,co,059
80227,co,031
80227,co,059
80228,co,059
80229,co,001
80230,co,031
80230,co,005
80231,co,005
80231,co,031
80232,co,031
80232,co,059
80233,co,001
80234,co,001
80234,co,014
80235,co,059
80235,co,031
80236,co,005
80236,co,031
80237,co,031
80237,co,005
80238,co,001
80238,co,031
80239,co,031
80239,co,001
80241,co,001
80243,co,031
80246,co,031
80246,co,005
80247,co,031
80247,co,005
80248,co,031
80249,co,031
80249,co,001
80250,co,031
80256,co,031
80257,co,031
80259,co,031
80260,co,001
80261,co,031
80263,co,031
80264,co,031
80265,co,031
80266,co,031
80266,co,001
80271,co,031
80273,co,031
80274,co,031
80281,co,031
80290,co,031
80291,co,031
80293,co,031
80294,co,031
80299,co,031
80301,co,013
80302,co,013
80303,co,013
80303,co,059
80304,co,013
80305,co,013
80306,co,013
80307,co,013
80308,co,013
80309,co,013
80310,co,013
80314,co,013
80401,co,059
80402,co,059
80403,co,047
80403,co,013
80403,co,059
80419,co,059
80420,co,093
80421,co,093
80421,co,059
80422,co,013
80422,co,047
80423,co,049
80423,co,037
80424,co,117
80425,co,059
80426,co,037
80427,co,047
80428,co,107
80429,co,065
80430,co,069
80430,co,057
80432,co,093
80433,co,035
80433,co,059
80434,co,057
80435,co,117
80436,co,019
80437,co,059
80438,co,019
80439,co,019
80439,co,059
80440,co,093
80442,co,049
80443,co,117
80444,co,019
80446,co,049
80447,co,049
80448,co,093
80449,co,093
80451,co,049
80452,co,019
80453,co,059
80454,co,059
80455,co,013
80456,co,093
80457,co,059
80459,co,049
80461,co,065
80463,co,037
80463,co,107
80465,co,059
80466,co,013
80467,co,107
80468,co,049
80469,co,107
80470,co,093
80470,co,059
80471,co,013
80473,co,057
80474,co,047
80475,co,093
80476,co,019
80477,co,107
80478,co,049
80479,co,107
80480,co,057
80481,co,013
80482,co,049
80483,co,107
80487,co,107
80497,co,117
80498,co,117
80498,co,037
80498,co,049
80501,co,013
80502,co,013
80503,co,069
80503,co,013
80504,co,013
80504,co,069
80504,co,123
80510,co,013
80510,co,069
80511,co,069
80512,co,069
80513,co,069
80513,co,123
80513,co,013
80514,co,123
80515,co,069
80516,co,013
80516,co,123
80516,co,014
80517,co,069
80520,co,123
80521,co,069
80522,co,069
80523,co,069
80524,co,069
80524,co,123
80525,co,069
80526,co,069
80527,co,069
80528,co,069
80530,co,123
80532,co,069
80533,co,013
80534,co,123
80534,co,069
80535,co,069
80536,co,069
80537,co,069
80537,co,123
80538,co,069
80539,co,069
80540,co,013
80540,co,069
80541,co,069
80542,co,123
80543,co,123
80544,co,013
80545,co,069
80546,co,123
80547,co,069
80549,co,123
80549,co,069
80550,co,069
80550,co,123
80551,co,123
80553,co,069
80601,co,001
80601,co,123
80602,co,123
80602,co,001
80603,co,001
80603,co,123
80610,co,123
80611,co,123
80612,co,069
80612,co,123
80614,co,001
80615,co,123
80620,co,123
80621,co,123
80622,co,123
80623,co,123
80624,co,123
80631,co,123
80632,co,123
80633,co,123
80634,co,123
80638,co,123
80639,co,123
80640,co,001
80642,co,001
80642,co,123
80643,co,123
80643,co,001
80644,co,123
80645,co,123
80646,co,123
80648,co,123
80649,co,123
80649,co,087
80650,co,123
80651,co,123
80652,co,123
80653,co,087
80654,co,087
80654,co,123
80654,co,001
80701,co,087
80701,co,001
80705,co,087
80720,co,121
80720,co,075
80721,co,095
80721,co,115
80722,co,075
80723,co,121
80723,co,087
80726,co,075
80727,co,125
80728,co,075
80729,co,123
80731,co,115
80731,co,075
80731,co,125
80731,co,095
80732,co,123
80733,co,121
80733,co,087
80734,co,095
80734,co,125
80735,co,125
80736,co,075
80737,co,115
80740,co,121
80741,co,123
80741,co,121
80741,co,075
80741,co,087
80742,co,123
80742,co,087
80743,co,121
80744,co,115
80744,co,095
80745,co,075
80745,co,123
80746,co,095
80747,co,075
80749,co,115
80750,co,087
80751,co,075
80754,co,123
80754,co,087
80755,co,125
80757,co,121
80758,co,125
80759,co,121
80759,co,125
80801,co,121
80802,co,017
80804,co,073
80805,co,063
80807,co,125
80807,co,063
80808,co,041
80808,co,039
80809,co,041
80810,co,017
80812,co,121
80812,co,125
80813,co,119
80814,co,119
80815,co,073
80815,co,121
80815,co,063
80816,co,093
80816,co,119
80817,co,041
80817,co,101
80818,co,073
80818,co,121
80819,co,119
80819,co,041
80820,co,093
80821,co,073
80822,co,125
80823,co,073
80824,co,125
80825,co,017
80826,co,073
80827,co,119
80827,co,093
80828,co,073
80828,co,039
80829,co,041
80830,co,039
80831,co,041
80831,co,039
80832,co,073
80832,co,041
80832,co,039
80833,co,039
80833,co,073
80833,co,041
80834,co,063
80834,co,121
80835,co,039
80835,co,041
80836,co,063
80840,co,041
80841,co,041
80860,co,119
80861,co,125
80861,co,063
80862,co,017
80863,co,119
80863,co,041
80864,co,041
80866,co,119
80901,co,041
80902,co,041
80903,co,041
80904,co,041
80905,co,041
80906,co,119
80906,co,041
80907,co,041
80908,co,041
80909,co,041
80910,co,041
80911,co,041
80912,co,041
80913,co,041
80914,co,041
80915,co,041
80916,co,041
80917,co,041
80918,co,041
80919,co,041
80920,co,041
80921,co,041
80922,co,041
80923,co,041
80924,co,041
80925,co,041
80926,co,043
80926,co,041
80927,co,041
80928,co,041
80929,co,041
80930,co,041
80931,co,041
80932,co,041
80933,co,041
80934,co,041
80935,co,041
80936,co,041
80937,co,041
80938,co,041
80939,co,041
80941,co,041
80942,co,041
80946,co,041
80947,co,041
80949,co,041
80950,co,041
80951,co,041
80960,co,041
80962,co,041
80970,co,041
80977,co,041
80997,co,041
81001,co,101
81002,co,101
81003,co,101
81004,co,101
81005,co,101
81006,co,101
81007,co,101
81008,co,041
81008,co,101
81009,co,101
81010,co,101
81011,co,101
81012,co,101
81019,co,101
81020,co,071
81021,co,073
81021,co,061
81022,co,101
81023,co,101
81024,co,071
81025,co,101
81027,co,071
81029,co,009
81030,co,089
81033,co,025
81034,co,025
81036,co,017
81036,co,061
81039,co,025
81039,co,089
81039,co,101
81039,co,071
81040,co,055
81041,co,099
81041,co,009
81043,co,099
81044,co,011
81045,co,017
81045,co,073
81045,co,061
81046,co,071
81047,co,099
81047,co,061
81047,co,009
81049,co,071
81050,co,089
81050,co,011
81052,co,099
81052,co,011
81054,co,011
81054,co,071
81054,co,009
81055,co,055
81057,co,011
81058,co,025
81058,co,089
81059,co,089
81059,co,071
81062,co,025
81062,co,101
81063,co,025
81063,co,073
81064,co,071
81064,co,009
81067,co,089
81069,co,101
81069,co,027
81069,co,055
81071,co,061
81073,co,009
81076,co,025
81076,co,073
81077,co,089
81081,co,071
81082,co,071
81084,co,009
81087,co,009
81089,co,055
81089,co,071
81090,co,009
81090,co,099
81091,co,071
81092,co,099
81092,co,061
81092,co,011
81101,co,003
81101,co,105
81101,co,021
81102,co,003
81120,co,021
81121,co,007
81122,co,007
81122,co,067
81123,co,023
81123,co,003
81124,co,021
81125,co,109
81125,co,003
81125,co,105
81126,co,023
81128,co,007
81129,co,021
81130,co,053
81130,co,079
81131,co,109
81132,co,109
81132,co,105
81133,co,023
81135,co,105
81136,co,109
81136,co,003
81137,co,007
81137,co,067
81138,co,023
81140,co,021
81140,co,105
81141,co,021
81143,co,109
81144,co,105
81144,co,003
81146,co,003
81147,co,053
81147,co,007
81148,co,021
81149,co,109
81151,co,021
81151,co,023
81152,co,023
81154,co,105
81154,co,079
81155,co,109
81157,co,007
81201,co,015
81201,co,043
81210,co,051
81211,co,015
81212,co,043
81215,co,043
81220,co,051
81220,co,085
81221,co,043
81222,co,043
81223,co,027
81223,co,043
81224,co,051
81225,co,051
81226,co,027
81226,co,043
81227,co,015
81228,co,065
81228,co,015
81230,co,109
81230,co,051
81231,co,051
81232,co,043
81233,co,043
81235,co,053
81236,co,015
81237,co,051
81239,co,051
81240,co,043
81241,co,051
81242,co,015
81243,co,051
81244,co,043
81248,co,109
81251,co,065
81252,co,043
81252,co,027
81253,co,027
81253,co,043
81253,co,101
81290,co,043
81301,co,111
81301,co,067
81302,co,067
81303,co,067
81320,co,033
81320,co,083
81321,co,083
81323,co,083
81324,co,033
81324,co,113
81325,co,113
81326,co,067
81327,co,083
81328,co,083
81328,co,067
81329,co,067
81330,co,083
81331,co,033
81331,co,083
81332,co,033
81334,co,083
81335,co,083
81401,co,085
81402,co,085
81403,co,091
81403,co,085
81410,co,029
81411,co,085
81413,co,029
81414,co,029
81415,co,029
81415,co,085
81416,co,085
81416,co,029
81418,co,029
81419,co,029
81420,co,029
81422,co,085
81423,co,113
81423,co,085
81424,co,085
81425,co,085
81426,co,113
81427,co,091
81428,co,051
81428,co,029
81429,co,085
81430,co,113
81431,co,085
81432,co,091
81433,co,111
81434,co,029
81434,co,051
81435,co,113
81501,co,077
81502,co,077
81503,co,077
81504,co,077
81505,co,077
81506,co,077
81507,co,077
81520,co,077
81521,co,077
81522,co,077
81523,co,077
81524,co,077
81525,co,077
81526,co,077
81527,co,077
81601,co,045
81602,co,045
81610,co,081
81611,co,097
81612,co,097
81615,co,097
81620,co,037
81621,co,037
81621,co,097
81623,co,045
81623,co,037
81623,co,051
81623,co,097
81624,co,077
81625,co,081
81625,co,107
81630,co,045
81630,co,077
81631,co,037
81632,co,037
81633,co,081
81635,co,077
81635,co,045
81637,co,045
81637,co,037
81638,co,103
81638,co,107
81638,co,081
81639,co,107
81640,co,081
81641,co,081
81641,co,103
81641,co,045
81642,co,037
81642,co,097
81643,co,077
81645,co,037
81646,co,077
81647,co,045
81648,co,103
81649,co,037
81650,co,045
81650,co,103
81652,co,045
81653,co,081
81654,co,097
81655,co,037
81656,co,097
81657,co,037
81658,co,037
82001,wy,021
82002,wy,021
82003,wy,021
82005,wy,021
82007,wy,021
82009,wy,021
82010,wy,021
82050,wy,021
82051,wy,001
82052,wy,001
82052,wy,021
82053,wy,021
82054,wy,021
82055,wy,001
82058,wy,001
82059,wy,021
82060,wy,021
82061,wy,021
82063,wy,001
82070,wy,001
82071,wy,001
82072,wy,001
82073,wy,001
82081,wy,021
82082,wy,021
82083,wy,001
82083,wy,007
82084,wy,001
82190,wy,029
82190,wy,039
82201,wy,001
82201,wy,031
82201,wy,015
82210,wy,031
82210,wy,015
82212,wy,015
82213,wy,031
82214,wy,031
82215,wy,031
82217,wy,015
82218,wy,015
82219,wy,015
82221,wy,015
82222,wy,027
82223,wy,015
82224,wy,009
82224,wy,027
82225,wy,015
82225,wy,027
82227,wy,027
82229,wy,009
82240,wy,015
82242,wy,015
82242,wy,027
82243,wy,015
82244,wy,015
82301,wy,007
82301,wy,013
82310,wy,013
82321,wy,007
82322,wy,037
82323,wy,007
82324,wy,007
82325,wy,007
82327,wy,007
82329,wy,007
82329,wy,001
82331,wy,007
82332,wy,007
82334,wy,007
82335,wy,007
82336,wy,037
82401,wy,017
82401,wy,043
82401,wy,003
82410,wy,003
82411,wy,003
82411,wy,029
82412,wy,003
82414,wy,029
82420,wy,003
82421,wy,029
82421,wy,003
82422,wy,003
82423,wy,003
82426,wy,003
82428,wy,003
82430,wy,017
82431,wy,003
82432,wy,003
82433,wy,029
82434,wy,003
82435,wy,003
82435,wy,029
82440,wy,029
82441,wy,003
82442,wy,003
82442,wy,043
82443,wy,017
82450,wy,029
82501,wy,013
82510,wy,013
82512,wy,013
82513,wy,013
82514,wy,013
82515,wy,013
82516,wy,013
82520,wy,013
82523,wy,013
82524,wy,013
82601,wy,025
82602,wy,025
82604,wy,025
82604,wy,007
82605,wy,025
82609,wy,025
82615,wy,007
82620,wy,025
82630,wy,025
82633,wy,009
82635,wy,025
82636,wy,009
82636,wy,025
82637,wy,009
82638,wy,025
82639,wy,025
82639,wy,019
82640,wy,019
82642,wy,013
82643,wy,025
82644,wy,025
82646,wy,025
82648,wy,025
82649,wy,013
82701,wy,027
82701,wy,045
82710,wy,011
82711,wy,011
82712,wy,011
82714,wy,011
82715,wy,045
82716,wy,005
82718,wy,005
82720,wy,011
82721,wy,011
82721,wy,005
82723,wy,045
82725,wy,005
82727,wy,005
82729,wy,045
82729,wy,011
82730,wy,011
82730,wy,045
82731,wy,005
82732,wy,005
82801,wy,033
82831,wy,005
82831,wy,019
82831,wy,033
82832,wy,033
82832,wy,019
82833,wy,033
82834,wy,019
82835,wy,019
82835,wy,033
82836,wy,033
82837,wy,033
82838,wy,033
82839,wy,033
82840,wy,019
82842,wy,033
82844,wy,033
82845,wy,033
82901,wy,037
82902,wy,037
82922,wy,035
82923,wy,035
82925,wy,035
82929,wy,037
82930,wy,041
82931,wy,041
82932,wy,037
82933,wy,041
82934,wy,037
82935,wy,037
82936,wy,041
82937,wy,041
82939,wy,041
82941,wy,035
82942,wy,037
82943,wy,037
82944,wy,041
82945,wy,037
83001,wy,039
83002,wy,039
83011,wy,039
83012,wy,039
83013,wy,039
83014,wy,039
83025,wy,039
83101,wy,023
83110,wy,023
83111,wy,023
83112,wy,023
83113,wy,023
83113,wy,035
83114,wy,023
83115,wy,035
83116,wy,023
83118,wy,023
83119,wy,023
83120,wy,023
83122,wy,023
83123,wy,023
83124,wy,023
83126,wy,023
83127,wy,023
83128,wy,023
83201,id,005
83202,id,011
83202,id,005
83203,id,011
83204,id,005
83204,id,077
83205,id,005
83206,id,005
83209,id,005
83210,id,011
83211,id,077
83211,id,031
83211,id,011
83212,id,077
83213,id,023
83214,id,005
83215,id,011
83217,id,029
83218,id,011
83220,id,007
83221,id,011
83223,id,007
83226,id,059
83226,id,037
83227,id,037
83228,id,041
83229,id,059
83232,id,041
83233,id,007
83234,id,005
83235,id,037
83235,id,059
83236,id,011
83237,id,041
83238,id,007
83239,id,007
83241,id,029
83241,id,041
83243,id,071
83244,id,023
83245,id,005
83246,id,005
83250,id,005
83251,id,037
83252,id,071
83253,id,037
83253,id,059
83254,id,007
83255,id,023
83255,id,037
83256,id,011
83261,id,007
