fips_code,geo_state,geo_county,pop,urbanicity_code
25009,ma,essex_county,755618,"Large fringe metro"
25011,ma,franklin_county,71540,"Micropolitan"
25013,ma,hampden_county,465923,"Medium metro"
25015,ma,hampshire_county,159795,"Medium metro"
25017,ma,middlesex_county,1537215,"Large fringe metro"
25019,ma,nantucket_county,10298,"Non-core"
25021,ma,norfolk_county,681845,"Large fringe metro"
25023,ma,plymouth_county,499759,"Large fringe metro"
25025,ma,suffolk_county,744426,"Large central metro"
25027,ma,worcester_county,806163,"Medium metro"
26001,mi,alcona_county,10635,"Non-core"
26003,mi,alger_county,9541,"Non-core"
26005,mi,allegan_county,112039,"Micropolitan"
26007,mi,alpena_county,29234,"Micropolitan"
26009,mi,antrim_county,23406,"Non-core"
26011,mi,arenac_county,15477,"Non-core"
26013,mi,baraga_county,8683,"Non-core"
26015,mi,barry_county,58990,"Large fringe metro"
26017,mi,bay_county,106935,"Small metro"
26019,mi,benzie_county,17465,"Micropolitan"
26021,mi,berrien_county,156067,"Small metro"
26023,mi,branch_county,43868,"Micropolitan"
26025,mi,calhoun_county,135099,"Small metro"
26027,mi,cass_county,52242,"Medium metro"
26029,mi,charlevoix_county,26023,"Non-core"
26031,mi,cheboygan_county,25835,"Non-core"
26033,mi,chippewa_county,38917,"Micropolitan"
26035,mi,clare_county,30753,"Non-core"
26037,mi,clinton_county,76001,"Medium metro"
26039,mi,crawford_county,14009,"Non-core"
26041,mi,delta_county,36884,"Micropolitan"
26043,mi,dickinson_county,26220,"Micropolitan"
26045,mi,eaton_county,108008,"Medium metro"
26047,mi,emmet_county,32915,"Non-core"
26049,mi,genesee_county,418408,"Medium metro"
26051,mi,gladwin_county,25484,"Non-core"
26053,mi,gogebic_county,16084,"Non-core"
26055,mi,grand_traverse_county,89112,"Micropolitan"
26057,mi,gratiot_county,42063,"Micropolitan"
26059,mi,hillsdale_county,46229,"Micropolitan"
26061,mi,houghton_county,36520,"Micropolitan"
26063,mi,huron_county,32463,"Non-core"
26065,mi,ingham_county,281723,"Medium metro"
26067,mi,ionia_county,63941,"Micropolitan"
26069,mi,iosco_county,25357,"Non-core"
26071,mi,iron_county,11587,"Non-core"
26073,mi,isabella_county,70617,"Micropolitan"
26075,mi,jackson_county,160309,"Small metro"
26077,mi,kalamazoo_county,254580,"Medium metro"
26079,mi,kalkaska_county,17099,"Micropolitan"
26081,mi,kent_county,614462,"Large central metro"
26083,mi,keweenaw_county,2215,"Micropolitan"
26085,mi,lake_county,11498,"Non-core"
26087,mi,lapeer_county,88173,"Large fringe metro"
26089,mi,leelanau_county,21607,"Micropolitan"
26091,mi,lenawee_county,98987,"Micropolitan"
26093,mi,livingston_county,182838,"Large fringe metro"
26095,mi,luce_county,6522,"Non-core"
26097,mi,mackinac_county,11137,"Non-core"
26099,mi,macomb_county,847383,"Large fringe metro"
26101,mi,manistee_county,24672,"Non-core"
26103,mi,marquette_county,67906,"Micropolitan"
26105,mi,mason_county,28680,"Micropolitan"
26107,mi,mecosta_county,43318,"Micropolitan"
26109,mi,menominee_county,23815,"Micropolitan"
26111,mi,midland_county,83822,"Small metro"
26113,mi,missaukee_county,15031,"Micropolitan"
26115,mi,monroe_county,151048,"Small metro"
26117,mi,montcalm_county,63097,"Large fringe metro"
26119,mi,montmorency_county,9476,"Non-core"
26121,mi,muskegon_county,170182,"Small metro"
26123,mi,newaygo_county,47959,"Non-core"
26125,mi,oakland_county,1220657,"Large fringe metro"
26127,mi,oceana_county,26310,"Non-core"
26129,mi,ogemaw_county,21437,"Non-core"
26131,mi,ontonagon_county,6413,"Non-core"
26133,mi,osceola_county,23276,"Non-core"
26135,mi,oscoda_county,8592,"Non-core"
26137,mi,otsego_county,24020,"Non-core"
26139,mi,ottawa_county,269099,"Large fringe metro"
26141,mi,presque_isle_county,13129,"Non-core"
26143,mi,roscommon_county,24106,"Non-core"
26145,mi,saginaw_county,198353,"Small metro"
26147,mi,st_clair_county,160644,"Large fringe metro"
26149,mi,st_joseph_county,60796,"Micropolitan"
26151,mi,sanilac_county,42268,"Non-core"
26153,mi,schoolcraft_county,8343,"Non-core"
26155,mi,shiawassee_county,69232,"Micropolitan"
26157,mi,tuscola_county,54662,"Non-core"
26159,mi,van_buren_county,75454,"Medium metro"
26161,mi,washtenaw_county,350946,"Medium metro"
26163,mi,wayne_county,1792365,"Large central metro"
26165,mi,wexford_county,32608,"Micropolitan"
27001,mn,aitkin_county,15927,"Non-core"
27003,mn,anoka_county,336414,"Large fringe metro"
27005,mn,becker_county,33000,"Non-core"
27007,mn,beltrami_county,45375,"Micropolitan"
27009,mn,benton_county,38865,"Small metro"
27011,mn,big_stone_county,5164,"Non-core"
27013,mn,blue_earth_county,65091,"Small metro"
27015,mn,brown_county,25425,"Micropolitan"
27017,mn,carlton_county,35348,"Medium metro"
27019,mn,carver_county,93707,"Large fringe metro"
27021,mn,cass_county,28357,"Micropolitan"
27023,mn,chippewa_county,12135,"Non-core"
27025,mn,chisago_county,53452,"Large fringe metro"
27027,mn,clay_county,60155,"Small metro"
27029,mn,clearwater_county,8703,"Non-core"
27031,mn,cook_county,5185,"Non-core"
27033,mn,cottonwood_county,11597,"Non-core"
27035,mn,crow_wing_county,62882,"Micropolitan"
27037,mn,dakota_county,405088,"Large fringe metro"
27039,mn,dodge_county,20231,"Small metro"
27041,mn,douglas_county,36415,"Micropolitan"
27043,mn,faribault_county,14263,"Non-core"
27045,mn,fillmore_county,20834,"Small metro"
27047,mn,freeborn_county,31054,"Micropolitan"
27049,mn,goodhue_county,46336,"Micropolitan"
27051,mn,grant_county,5944,"Non-core"
27053,mn,hennepin_county,1184576,"Large central metro"
27055,mn,houston_county,18837,"Small metro"
27057,mn,hubbard_county,20347,"Non-core"
27059,mn,isanti_county,38248,"Large fringe metro"
27061,mn,itasca_county,45221,"Non-core"
27063,mn,jackson_county,10281,"Non-core"
27065,mn,kanabec_county,16005,"Non-core"
27067,mn,kandiyohi_county,42379,"Micropolitan"
27069,mn,kittson_county,4493,"Non-core"
27071,mn,koochiching_county,13208,"Non-core"
27073,mn,lac_qui_parle_county,7109,"Non-core"
27075,mn,lake_county,10818,"Non-core"
27077,mn,lake_of_the_woods_county,3973,"Non-core"
27079,mn,le_sueur_county,27677,"Large fringe metro"
27081,mn,lincoln_county,5818,"Non-core"
27083,mn,lyon_county,25543,"Micropolitan"
27085,mn,mcleod_county,36053,"Micropolitan"
27087,mn,mahnomen_county,5536,"Non-core"
27089,mn,marshall_county,9449,"Non-core"
27091,mn,martin_county,20475,"Non-core"
27093,mn,meeker_county,23061,"Non-core"
27095,mn,mille_lacs_county,25740,"Large fringe metro"
27097,mn,morrison_county,33052,"Non-core"
27099,mn,mower_county,39372,"Micropolitan"
27101,mn,murray_county,8577,"Non-core"
27103,mn,nicollet_county,32929,"Small metro"
27105,mn,nobles_county,21487,"Micropolitan"
27107,mn,norman_county,6634,"Non-core"
27109,mn,olmsted_county,147066,"Small metro"
27111,mn,otter_tail_county,57288,"Micropolitan"
27113,mn,pennington_county,14074,"Non-core"
27115,mn,pine_county,29218,"Non-core"
27117,mn,pipestone_county,9345,"Non-core"
27119,mn,polk_county,31416,"Small metro"
27121,mn,pope_county,10892,"Non-core"
27123,mn,ramsey_county,520152,"Large central metro"
27125,mn,red_lake_county,4087,"Non-core"
27127,mn,redwood_county,15847,"Non-core"
27129,mn,renville_county,15369,"Non-core"
27131,mn,rice_county,64854,"Micropolitan"
27133,mn,rock_county,9553,"Non-core"
27135,mn,roseau_county,15476,"Non-core"
27137,mn,st_louis_county,200319,"Medium metro"
27139,mn,scott_county,135152,"Large fringe metro"
27141,mn,sherburne_county,89455,"Large fringe metro"
27143,mn,sibley_county,15123,"Large fringe metro"
27145,mn,stearns_county,151606,"Small metro"
27147,mn,steele_county,36322,"Micropolitan"
27149,mn,stevens_county,9663,"Non-core"
27151,mn,swift_county,9594,"Non-core"
27153,mn,todd_county,24509,"Non-core"
27155,mn,traverse_county,3451,"Non-core"
27157,mn,wabasha_county,21476,"Small metro"
27159,mn,wadena_county,13767,"Non-core"
27161,mn,waseca_county,19237,"Non-core"
27163,mn,washington_county,244088,"Large fringe metro"
27165,mn,watonwan_county,11187,"Non-core"
27167,mn,wilkin_county,6585,"Micropolitan"
27169,mn,winona_county,51629,"Micropolitan"
27171,mn,wright_county,127336,"Large fringe metro"
27173,mn,yellow_medicine_county,10158,"Non-core"
28001,ms,adams_county,32122,"Micropolitan"
28003,ms,alcorn_county,37164,"Micropolitan"
28005,ms,amite_county,12957,"Micropolitan"
28007,ms,attala_county,19157,"Non-core"
28009,ms,benton_county,8730,"Large fringe metro"
28011,ms,bolivar_county,33904,"Micropolitan"
28013,ms,calhoun_county,14843,"Non-core"
28015,ms,carroll_county,10423,"Micropolitan"
28017,ms,chickasaw_county,17416,"Non-core"
28019,ms,choctaw_county,8346,"Non-core"
28021,ms,claiborne_county,9349,"Micropolitan"
28023,ms,clarke_county,16556,"Micropolitan"
28025,ms,clay_county,20427,"Non-core"
28027,ms,coahoma_county,25709,"Micropolitan"
28029,ms,copiah_county,28955,"Medium metro"
28031,ms,covington_county,19607,"Non-core"
28033,ms,desoto_county,166234,"Large fringe metro"
28035,ms,forrest_county,76894,"Small metro"
28037,ms,franklin_county,7918,"Non-core"
28039,ms,george_county,22930,"Non-core"
28041,ms,greene_county,14311,"Non-core"
28043,ms,grenada_county,21682,"Micropolitan"
28045,ms,hancock_county,45255,"Medium metro"
28047,ms,harrison_county,194029,"Medium metro"
28049,ms,hinds_county,248643,"Medium metro"
28051,ms,holmes_county,18796,"Non-core"
28053,ms,humphreys_county,9189,"Non-core"
28055,ms,issaquena_county,1386,"Non-core"
28057,ms,itawamba_county,23340,"Micropolitan"
28059,ms,jackson_county,140298,"Medium metro"
28061,ms,jasper_county,16523,"Micropolitan"
28063,ms,jefferson_county,7638,"Non-core"
28065,ms,jefferson_davis_county,12032,"Non-core"
28067,ms,jones_county,68641,"Micropolitan"
28069,ms,kemper_county,10335,"Micropolitan"
28071,ms,lafayette_county,49495,"Micropolitan"
28073,ms,lamar_county,57786,"Small metro"
28075,ms,lauderdale_county,80220,"Micropolitan"
28077,ms,lawrence_county,12551,"Non-core"
28079,ms,leake_county,23297,"Non-core"
28081,ms,lee_county,85042,"Micropolitan"
28083,ms,leflore_county,30948,"Micropolitan"
28085,ms,lincoln_county,34900,"Micropolitan"
28087,ms,lowndes_county,59670,"Micropolitan"
28089,ms,madison_county,98468,"Medium metro"
28091,ms,marion_county,26442,"Non-core"
28093,ms,marshall_county,36612,"Large fringe metro"
28095,ms,monroe_county,36421,"Non-core"
28097,ms,montgomery_county,10614,"Non-core"
28099,ms,neshoba_county,29785,"Non-core"
28101,ms,newton_county,21601,"Non-core"
28103,ms,noxubee_county,11218,"Non-core"
28105,ms,oktibbeha_county,48192,"Micropolitan"
28107,ms,panola_county,34473,"Non-core"
28109,ms,pearl_river_county,55295,"Micropolitan"
28111,ms,perry_county,12086,"Small metro"
28113,ms,pike_county,40100,"Micropolitan"
28115,ms,pontotoc_county,30594,"Micropolitan"
28117,ms,prentiss_county,25390,"Non-core"
28119,ms,quitman_county,7798,"Non-core"
28121,ms,rankin_county,145165,"Medium metro"
28123,ms,scott_county,28250,"Non-core"
28125,ms,sharkey_county,4799,"Non-core"
28127,ms,simpson_county,27374,"Medium metro"
28129,ms,smith_county,16345,"Non-core"
28131,ms,stone_county,18028,"Non-core"
28133,ms,sunflower_county,28431,"Micropolitan"
28135,ms,tallahatchie_county,15111,"Non-core"
28137,ms,tate_county,28490,"Large fringe metro"
28139,ms,tippah_county,22025,"Non-core"
28141,ms,tishomingo_county,19591,"Non-core"
28143,ms,tunica_county,10475,"Large fringe metro"
28145,ms,union_county,27414,"Non-core"
28147,ms,walthall_county,15100,"Non-core"
28149,ms,warren_county,48084,"Micropolitan"
28151,ms,washington_county,49750,"Micropolitan"
28153,ms,wayne_county,20661,"Non-core"
28155,ms,webster_county,10039,"Non-core"
28157,ms,wilkinson_county,9432,"Non-core"
28159,ms,winston_county,19029,"Non-core"
28161,ms,yalobusha_county,12401,"Non-core"
28163,ms,yazoo_county,28195,"Medium metro"
29001,mo,adair_county,25581,"Micropolitan"
29003,mo,andrew_county,17417,"Small metro"
29005,mo,atchison_county,5517,"Non-core"
29007,mo,audrain_county,25621,"Micropolitan"
29009,mo,barry_county,35546,"Non-core"
29011,mo,barton_county,12337,"Non-core"
29013,mo,bates_county,16709,"Large fringe metro"
29015,mo,benton_county,18962,"Non-core"
29017,mo,bollinger_county,12382,"Small metro"
29019,mo,boone_county,168535,"Small metro"
29021,mo,buchanan_county,89706,"Small metro"
29023,mo,butler_county,43053,"Micropolitan"
29025,mo,caldwell_county,9145,"Large fringe metro"
29027,mo,callaway_county,44305,"Small metro"
29029,mo,camden_county,43845,"Non-core"
29031,mo,cape_girardeau_county,76950,"Small metro"
29033,mo,carroll_county,9086,"Non-core"
29035,mo,carter_county,6262,"Non-core"
29037,mo,cass_county,100376,"Large fringe metro"
29039,mo,cedar_county,13799,"Non-core"
29041,mo,chariton_county,7649,"Non-core"
29043,mo,christian_county,79824,"Medium metro"
29045,mo,clark_county,6969,"Micropolitan"
29047,mo,clay_county,227577,"Large fringe metro"
29049,mo,clinton_county,20508,"Large fringe metro"
29051,mo,cole_county,76363,"Small metro"
29053,mo,cooper_county,17520,"Non-core"
29055,mo,crawford_county,24832,"Non-core"
29057,mo,dade_county,7568,"Non-core"
29059,mo,dallas_county,16799,"Medium metro"
29061,mo,daviess_county,8239,"Non-core"
29063,mo,dekalb_county,12940,"Small metro"
29065,mo,dent_county,15647,"Non-core"
29067,mo,douglas_county,13585,"Non-core"
29069,mo,dunklin_county,31826,"Micropolitan"
29071,mo,franklin_county,101412,"Large fringe metro"
29073,mo,gasconade_county,14972,"Non-core"
29075,mo,gentry_county,6777,"Non-core"
29077,mo,greene_county,280626,"Medium metro"
29079,mo,grundy_county,10338,"Non-core"
29081,mo,harrison_county,8728,"Non-core"
29083,mo,henry_county,22153,"Non-core"
29085,mo,hickory_county,9391,"Non-core"
29087,mo,holt_county,4655,"Non-core"
29089,mo,howard_county,10169,"Non-core"
29091,mo,howell_county,40629,"Micropolitan"
29093,mo,iron_county,10374,"Non-core"
29095,mo,jackson_county,677377,"Large central metro"
29097,mo,jasper_county,115258,"Small metro"
29099,mo,jefferson_county,220209,"Large fringe metro"
29101,mo,johnson_county,54397,"Micropolitan"
29103,mo,knox_county,4082,"Non-core"
29105,mo,laclede_county,35417,"Micropolitan"
29107,mo,lafayette_county,33080,"Large fringe metro"
29109,mo,lawrence_county,38467,"Non-core"
29111,mo,lewis_county,10174,"Micropolitan"
29113,mo,lincoln_county,53354,"Large fringe metro"
29115,mo,linn_county,12484,"Non-core"
29117,mo,livingston_county,15037,"Non-core"
29119,mo,mcdonald_county,22876,"Medium metro"
29121,mo,macon_county,15573,"Non-core"
29123,mo,madison_county,12448,"Non-core"
29125,mo,maries_county,9014,"Non-core"
29127,mo,marion_county,28745,"Micropolitan"
29129,mo,mercer_county,3729,"Non-core"
29131,mo,miller_county,24817,"Non-core"
29133,mo,mississippi_county,14322,"Non-core"
29135,mo,moniteau_county,15625,"Small metro"
29137,mo,monroe_county,8703,"Non-core"
29139,mo,montgomery_county,11996,"Non-core"
29141,mo,morgan_county,20117,"Non-core"
29143,mo,new_madrid_county,18488,"Non-core"
29145,mo,newton_county,59069,"Small metro"
29147,mo,nodaway_county,23419,"Micropolitan"
29149,mo,oregon_county,10997,"Non-core"
29151,mo,osage_county,13858,"Small metro"
29153,mo,ozark_county,9601,"Non-core"
29155,mo,pemiscot_county,18111,"Non-core"
29157,mo,perry_county,19018,"Non-core"
29159,mo,pettis_county,42319,"Micropolitan"
29161,mo,phelps_county,44987,"Micropolitan"
29163,mo,pike_county,18565,"Non-core"
29165,mo,platte_county,92054,"Large fringe metro"
29167,mo,polk_county,31017,"Medium metro"
29169,mo,pulaski_county,53259,"Micropolitan"
29171,mo,putnam_county,4931,"Non-core"
29173,mo,ralls_county,10277,"Micropolitan"
29175,mo,randolph_county,25330,"Micropolitan"
29177,mo,ray_county,23064,"Large fringe metro"
29179,mo,reynolds_county,6667,"Non-core"
29181,mo,ripley_county,14036,"Non-core"
29183,mo,st_charles_county,368666,"Large fringe metro"
29185,mo,st_clair_county,9474,"Non-core"
29186,mo,st_genevieve_county,17740,"Non-core"
29187,mo,st_francois_county,65917,"Micropolitan"
29189,mo,st_louis_county,1000438,"Large fringe metro"
29195,mo,saline_county,23339,"Micropolitan"
29197,mo,schuyler_county,4370,"Micropolitan"
29199,mo,scotland_county,4877,"Non-core"
29201,mo,scott_county,39139,"Micropolitan"
29203,mo,shannon_county,8318,"Non-core"
29205,mo,shelby_county,6234,"Non-core"
29207,mo,stoddard_county,29795,"Non-core"
29209,mo,stone_county,31568,"Micropolitan"
29211,mo,sullivan_county,6546,"Non-core"
29213,mo,taney_county,52956,"Micropolitan"
29215,mo,texas_county,25810,"Non-core"
29217,mo,vernon_county,20748,"Non-core"
29219,mo,warren_county,32753,"Large fringe metro"
29221,mo,washington_county,25095,"Non-core"
29223,mo,wayne_county,13402,"Non-core"
29225,mo,webster_county,36351,"Medium metro"
29227,mo,worth_county,2079,"Non-core"
29229,mo,wright_county,18629,"Non-core"
29510,mo,st_louis_city,318172,"Large central metro"
30001,mt,beaverhead_county,9346,"Non-core"
30003,mt,big_horn_county,13061,"Non-core"
30005,mt,blaine_county,6683,"Non-core"
30007,mt,broadwater_county,5756,"Non-core"
30009,mt,carbon_county,10127,"Small metro"
30011,mt,carter_county,1177,"Non-core"
30013,mt,cascade_county,81723,"Small metro"
30015,mt,chouteau_county,5904,"Non-core"
30017,mt,custer_county,11888,"Non-core"
30019,mt,daniels_county,1786,"Non-core"
30021,mt,dawson_county,9249,"Non-core"
30023,mt,deer_lodge_county,9227,"Non-core"
30025,mt,fallon_county,3024,"Non-core"
30027,mt,fergus_county,11435,"Non-core"
30029,mt,flathead_county,91633,"Micropolitan"
30031,mt,gallatin_county,92614,"Micropolitan"
30033,mt,garfield_county,1261,"Non-core"
30035,mt,glacier_county,13711,"Non-core"
30037,mt,golden_valley_county,839,"Small metro"
30039,mt,granite_county,3109,"Non-core"
30041,mt,hill_county,16366,"Non-core"
30043,mt,jefferson_county,11401,"Micropolitan"
30045,mt,judith_basin_county,2024,"Non-core"
30047,mt,lake_county,28986,"Non-core"
30049,mt,lewis_and_clark_county,64876,"Micropolitan"
30051,mt,liberty_county,2392,"Non-core"
30053,mt,lincoln_county,19491,"Non-core"
30055,mt,mccone_county,1701,"Non-core"
30057,mt,madison_county,7733,"Non-core"
30059,mt,meagher_county,1924,"Non-core"
30061,mt,mineral_county,4167,"Non-core"
30063,mt,missoula_county,110977,"Small metro"
30065,mt,musselshell_county,4665,"Non-core"
30067,mt,park_county,15567,"Non-core"
30069,mt,petroleum_county,511,"Non-core"
30071,mt,phillips_county,4128,"Non-core"
30073,mt,pondera_county,6165,"Non-core"
30075,mt,powder_river_county,1763,"Non-core"
30077,mt,powell_county,7096,"Non-core"
30079,mt,prairie_county,1157,"Non-core"
30081,mt,ravalli_county,40617,"Non-core"
30083,mt,richland_county,10810,"Non-core"
30085,mt,roosevelt_county,10927,"Non-core"
30087,mt,rosebud_county,9396,"Non-core"
30089,mt,sanders_county,11408,"Non-core"
30091,mt,sheridan_county,3580,"Non-core"
30093,mt,silver_bow_county,34403,"Micropolitan"
30095,mt,stillwater_county,9195,"Non-core"
30097,mt,sweet_grass_county,3605,"Non-core"
30099,mt,teton_county,6053,"Non-core"
30101,mt,toole_county,5220,"Non-core"
30103,mt,treasure_county,736,"Non-core"
30105,mt,valley_county,7505,"Non-core"
30107,mt,wheatland_county,2104,"Non-core"
30109,mt,wibaux_county,1057,"Non-core"
30111,mt,yellowstone_county,151882,"Small metro"
31001,ne,adams_county,31459,"Micropolitan"
31003,ne,antelope_county,6545,"Non-core"
31005,ne,arthur_county,486,"Non-core"
31007,ne,banner_county,760,"Micropolitan"
31009,ne,blaine_county,514,"Non-core"
31011,ne,boone_county,5417,"Non-core"
31013,ne,box_butte_county,11317,"Non-core"
31015,ne,boyd_county,2054,"Non-core"
31017,ne,brown_county,3023,"Non-core"
31019,ne,buffalo_county,47463,"Micropolitan"
31021,ne,burt_county,6659,"Non-core"
31023,ne,butler_county,8295,"Non-core"
31025,ne,cass_county,25133,"Medium metro"
31027,ne,cedar_county,8746,"Non-core"
31029,ne,chase_county,4064,"Non-core"
31031,ne,cherry_county,5727,"Non-core"
31033,ne,cheyenne_county,10068,"Non-core"
31035,ne,clay_county,6411,"Non-core"
31037,ne,colfax_county,10653,"Non-core"
31039,ne,cuming_county,9072,"Non-core"
31041,ne,custer_county,10740,"Non-core"
31043,ne,dakota_county,20918,"Small metro"
31045,ne,dawes_county,9152,"Non-core"
31047,ne,dawson_county,24220,"Micropolitan"
31049,ne,deuel_county,1972,"Non-core"
31051,ne,dixon_county,5918,"Small metro"
31053,ne,dodge_county,36427,"Micropolitan"
31055,ne,douglas_county,531265,"Medium metro"
31057,ne,dundy_county,2021,"Non-core"
31059,ne,fillmore_county,5771,"Non-core"
31061,ne,franklin_county,3188,"Non-core"
31063,ne,frontier_county,2741,"Non-core"
31065,ne,furnas_county,4907,"Non-core"
31067,ne,gage_county,21806,"Micropolitan"
31069,ne,garden_county,1953,"Non-core"
31071,ne,garfield_county,2007,"Non-core"
31073,ne,gosper_county,2029,"Micropolitan"
31075,ne,grant_county,629,"Non-core"
31077,ne,greeley_county,2458,"Non-core"
31079,ne,hall_county,60345,"Small metro"
31081,ne,hamilton_county,9011,"Small metro"
31083,ne,harlan_county,3410,"Non-core"
31085,ne,hayes_county,953,"Non-core"
31087,ne,hitchcock_county,2887,"Non-core"
31089,ne,holt_county,10396,"Non-core"
31091,ne,hooker_county,727,"Non-core"
31093,ne,howard_county,6336,"Small metro"
31095,ne,jefferson_county,7521,"Non-core"
31097,ne,johnson_county,5140,"Non-core"
31099,ne,kearney_county,6485,"Micropolitan"
31101,ne,keith_county,8220,"Non-core"
31103,ne,keya_paha_county,804,"Non-core"
31105,ne,kimball_county,3783,"Non-core"
31107,ne,knox_county,8573,"Non-core"
31109,ne,lancaster_county,293407,"Medium metro"
31111,ne,lincoln_county,36099,"Micropolitan"
31113,ne,logan_county,765,"Micropolitan"
31115,ne,loup_county,589,"Non-core"
31117,ne,mcpherson_county,509,"Micropolitan"
31119,ne,madison_county,35031,"Micropolitan"
31121,ne,merrick_county,7780,"Small metro"
31123,ne,morrill_county,4889,"Non-core"
31125,ne,nance_county,3715,"Non-core"
31127,ne,nemaha_county,7154,"Non-core"
31129,ne,nuckolls_county,4438,"Non-core"
31131,ne,otoe_county,15747,"Non-core"
31133,ne,pawnee_county,2765,"Non-core"
31135,ne,perkins_county,2931,"Non-core"
31137,ne,phelps_county,9215,"Non-core"
31139,ne,pierce_county,7166,"Micropolitan"
31141,ne,platte_county,32681,"Micropolitan"
31143,ne,polk_county,5320,"Non-core"
31145,ne,red_willow_county,10975,"Non-core"
31147,ne,richardson_county,8290,"Non-core"
31149,ne,rock_county,1376,"Non-core"
31151,ne,saline_county,14557,"Non-core"
31153,ne,sarpy_county,165853,"Medium metro"
31155,ne,saunders_county,20823,"Medium metro"
31157,ne,scotts_bluff_county,36964,"Micropolitan"
31159,ne,seward_county,16935,"Medium metro"
31161,ne,sheridan_county,5319,"Non-core"
31163,ne,sherman_county,3108,"Non-core"
31165,ne,sioux_county,1315,"Micropolitan"
31167,ne,stanton_county,6089,"Micropolitan"
31169,ne,thayer_county,5134,"Non-core"
31171,ne,thomas_county,676,"Non-core"
31173,ne,thurston_county,7020,"Non-core"
31175,ne,valley_county,4229,"Non-core"
31177,ne,washington_county,20252,"Medium metro"
31179,ne,wayne_county,9554,"Non-core"
31181,ne,webster_county,3725,"Non-core"
31183,ne,wheeler_county,805,"Non-core"
31185,ne,york_county,13746,"Non-core"
32001,nv,churchill_county,24375,"Micropolitan"
32003,nv,clark_county,2000759,"Large central metro"
32005,nv,douglas_county,46996,"Micropolitan"
32007,nv,elko_county,51216,"Micropolitan"
32009,nv,esmeralda_county,775,"Non-core"
32011,nv,eureka_county,2001,"Micropolitan"
32013,nv,humboldt_county,17048,"Micropolitan"
32015,nv,lander_county,5941,"Non-core"
32017,nv,lincoln_county,5405,"Non-core"
32019,nv,lyon_county,51327,"Micropolitan"
32021,nv,mineral_county,4653,"Non-core"
32023,nv,nye_county,42963,"Micropolitan"
32027,nv,pershing_county,6749,"Non-core"
32029,nv,storey_county,3935,"Medium metro"
32031,nv,washoe_county,429908,"Medium metro"
32033,nv,white_pine_county,10042,"Non-core"
32510,nv,carson_city,54838,"Small metro"
33001,nh,belknap_county,60327,"Micropolitan"
33003,nh,carroll_county,47567,"Non-core"
33005,nh,cheshire_county,76851,"Micropolitan"
33007,nh,coos_county,32096,"Micropolitan"
33009,nh,grafton_county,89181,"Micropolitan"
33011,nh,hillsborough_county,402922,"Medium metro"
33013,nh,merrimack_county,146761,"Micropolitan"
33015,nh,rockingham_county,297820,"Large fringe metro"
33017,nh,strafford_county,124119,"Large fringe metro"
33019,nh,sullivan_county,43074,"Micropolitan"
34001,nj,atlantic_county,275422,"Medium metro"
34003,nj,bergen_county,918888,"Large fringe metro"
34005,nj,burlington_county,451336,"Large fringe metro"
34007,nj,camden_county,513539,"Large fringe metro"
34009,nj,cape_may_county,96304,"Small metro"
34011,nj,cumberland_county,157785,"Small metro"
34013,nj,essex_county,787744,"Large central metro"
34015,nj,gloucester_county,289586,"Large fringe metro"
34017,nj,hudson_county,652302,"Large central metro"
34019,nj,hunterdon_county,127050,"Large fringe metro"
34021,nj,mercer_county,368303,"Medium metro"
34023,nj,middlesex_county,823041,"Large fringe metro"
34025,nj,monmouth_county,629384,"Large fringe metro"
34027,nj,morris_county,497999,"Large fringe metro"
34029,nj,ocean_county,580470,"Large fringe metro"
34031,nj,passaic_county,502885,"Large fringe metro"
34033,nj,salem_county,65774,"Large fringe metro"
34035,nj,somerset_county,327707,"Large fringe metro"
34037,nj,sussex_county,147442,"Large fringe metro"
34039,nj,union_county,543976,"Large central metro"
34041,nj,warren_county,107653,"Medium metro"
35001,nm,bernalillo_county,673460,"Medium metro"
35003,nm,catron_county,3658,"Non-core"
35005,nm,chaves_county,65784,"Micropolitan"
35006,nm,cibola_county,27334,"Micropolitan"
35007,nm,colfax_county,13223,"Non-core"
35009,nm,curry_county,49938,"Micropolitan"
35011,nm,de_baca_county,1927,"Non-core"
35013,nm,dona_ana_county,214445,"Small metro"
35015,nm,eddy_county,54419,"Micropolitan"
35017,nm,grant_county,29388,"Micropolitan"
35019,nm,guadalupe_county,4603,"Non-core"
35021,nm,harding_county,707,"Non-core"
35023,nm,hidalgo_county,4794,"Non-core"
35025,nm,lea_county,66338,"Micropolitan"
35027,nm,lincoln_county,20309,"Non-core"
35028,nm,los_alamos_county,18159,"Micropolitan"
35029,nm,luna_county,25041,"Micropolitan"
35031,nm,mckinley_county,73016,"Micropolitan"
35033,nm,mora_county,4705,"Non-core"
35035,nm,otero_county,66041,"Micropolitan"
35037,nm,quay_county,8769,"Non-core"
35039,nm,rio_arriba_county,40318,"Micropolitan"
35041,nm,roosevelt_county,20419,"Micropolitan"
35043,nm,sandoval_county,135588,"Medium metro"
35045,nm,san_juan_county,128529,"Small metro"
35047,nm,san_miguel_county,28891,"Micropolitan"
35049,nm,santa_fe_county,146375,"Small metro"
35051,nm,sierra_county,11895,"Non-core"
35053,nm,socorro_county,17603,"Non-core"
35055,nm,taos_county,32779,"Micropolitan"
35057,nm,torrance_county,16021,"Medium metro"
35059,nm,union_county,4431,"Non-core"
35061,nm,valencia_county,76631,"Medium metro"
